model_parameters,model_rank,auc_score_mean,auc_score_std,auc_score_cv
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",99,0.7971385782809913,0.016134025739838485,0.020239925879175353
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",443,0.7931809047710026,0.01532192154156257,0.01931705799950659
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",274,0.794844020036631,0.014020597403739014,0.017639432455053086
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",264,0.7949471414939095,0.012462601327792944,0.0156772704464004
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",780,0.7906016239888131,0.01410103518023805,0.01783582875670589
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",450,0.7931213251476485,0.012846246115850753,0.016197075666146386
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",513,0.7924633877237565,0.009525869300870684,0.012020579686630634
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1121,0.7867470121845326,0.012613582395421695,0.016032577436040092
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",12,0.7996283972825694,0.016313134699607372,0.020400894659376015
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",5,0.8005658239318117,0.015381489316296256,0.019213272483645738
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",135,0.7964898971670178,0.014826661974843013,0.01861500318783576
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",191,0.7956719357912337,0.013052320259303878,0.016404148081865376
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",92,0.7972466846182144,0.012979979497422486,0.016281007808315116
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",295,0.7946370895090155,0.015319103923598663,0.019278113400249063
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",420,0.7933447549135065,0.012960105969811264,0.01633603284012916
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",437,0.7932406227032555,0.011174593236748775,0.014087267995261376
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",847,0.7900315382390232,0.014755031117266903,0.018676508978560276
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",182,0.7958211793829655,0.01589780382980103,0.019976603088305945
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",50,0.7980266884536434,0.01660885764277379,0.020812408761613218
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",386,0.7935624370394286,0.015234398511561463,0.019197479367089213
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",189,0.7956909622441675,0.014053602884708699,0.017662137125539174
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",185,0.7957806717818791,0.014952363717120337,0.01878955376440549
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",478,0.7928140854474206,0.014152368682940277,0.017850803792106518
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",283,0.7947535005275815,0.013483548849513615,0.01696569922694625
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",442,0.7931855910638553,0.012311385661244326,0.01552144390915089
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1075,0.7876754589850826,0.01364195560262557,0.01731925940691765
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",38,0.798365013098894,0.01674534391094244,0.020974546274196742
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1,0.8029130253246216,0.016209976532063578,0.020188956986355783
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",107,0.7970251518780458,0.015283314728325744,0.019175448468989182
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",81,0.7974487018460593,0.013316423772484622,0.016698784187193078
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",47,0.7981900819813229,0.014195093836305206,0.01778410200370964
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",163,0.7961816923715754,0.013004725364570431,0.01633386636388666
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",246,0.7951291158066267,0.012916092545578971,0.01624401910182362
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",270,0.7949048322953036,0.012009920685306298,0.015108627092663925
"{'eta': 0.05, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",709,0.791057333816175,0.015465071472571392,0.019549874340922483
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1009,0.788499388236807,0.015044876144715396,0.019080390383507853
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",1148,0.7863959193580429,0.013648561351013264,0.017355839488784438
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1230,0.7845943904039281,0.012978370844101694,0.016541503486177254
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1142,0.7864735186604945,0.014585479362259325,0.018545416999037695
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1236,0.7845234164433273,0.014285075655530086,0.01820860328209466
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1286,0.782823565744553,0.012590009250873049,0.016082818404806885
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1208,0.7850573468591856,0.014045664509403626,0.017891259238062993
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1289,0.7827979696230066,0.012937100006435236,0.016526741903361997
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1323,0.7819682786754808,0.012807491422747631,0.01637853065400723
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",519,0.7924164605141547,0.015853950939422212,0.020007094412369312
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",556,0.7921693606769983,0.015580806690587668,0.019668529816997855
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",887,0.7897154113362106,0.014274816957276346,0.018075900194379057
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",565,0.792120406409401,0.016127267818203367,0.02035961665387032
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",593,0.7918818593078177,0.015073236505077456,0.019034703634015483
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",939,0.789165988531487,0.013158879462419783,0.016674412802440176
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",732,0.7908517289221703,0.016014483301028743,0.020249665917598025
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",851,0.7900081752450442,0.014898119426591746,0.018858183868756366
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",969,0.7889131803858253,0.01549888246179936,0.019645865789971323
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1040,0.788063090900394,0.015222820094878702,0.01931675302479401
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",1170,0.7859719916138589,0.013337325553191491,0.0169692122562861
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1216,0.784964010907724,0.013441156525793254,0.01712327742293566
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1134,0.7865900107406474,0.01477817231422301,0.018787643006434814
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1242,0.7843981144782166,0.014542589032787753,0.01853980620856224
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1276,0.7831129811069951,0.012788992050754396,0.01633096674336326
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1218,0.7849117989718106,0.014214790372075292,0.018110048021568605
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1283,0.7828456442888306,0.012994869767440114,0.016599530012388574
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1335,0.7817434183485124,0.01285145873199284,0.01643948440159873
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",483,0.7927408749449834,0.015665032138764773,0.01976059597009166
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",632,0.7916813562148821,0.01499790074441911,0.018944365212951036
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",901,0.7895363776966926,0.01449551682868266,0.01835953002060564
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",601,0.7918470533409492,0.01582196460417724,0.01998108667251011
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",696,0.7911412466916973,0.014918283220635828,0.01885666217381457
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",979,0.7888168652555452,0.014642010018055355,0.01856198905345657
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",819,0.7902488073578177,0.015569963354761022,0.019702609114740595
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",783,0.7905885175407391,0.014791707603841193,0.01870974252175244
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1012,0.7884678669585488,0.01487586677452031,0.018866801550078086
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1060,0.7878400867377504,0.014813798864161985,0.01880305294631838
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",1166,0.7860501419877974,0.014413303001806484,0.018336365877827467
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1226,0.7846542865846061,0.013917437870579311,0.017737031592802814
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1119,0.7867509194624982,0.014408330102897722,0.018313712442486085
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1255,0.7840421219170866,0.013874497789668426,0.017696112749329647
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1313,0.7823169579842193,0.013050726275522796,0.0166821467211325
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1214,0.7849781549253927,0.013916003345333444,0.017727886130354892
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1294,0.7827857333356335,0.012734972104717085,0.016268784115993508
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1328,0.7818973822401564,0.012715018582949674,0.01626174850019425
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",421,0.793343302009975,0.01563476479725315,0.019707439084242207
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",566,0.7921107336222226,0.0158762790740019,0.02004300459533186
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",892,0.7896598745046708,0.014802579687783023,0.018745513309851566
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",615,0.7917998950418724,0.01595955821127754,0.020156049920205605
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",733,0.7908484106066691,0.014748712009222441,0.01864922760343987
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",983,0.7887590721468264,0.014675663916583044,0.018606016000093865
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",831,0.7901396301541519,0.0152865205478967,0.019346606554735628
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",744,0.7907841426532851,0.014850175906692919,0.01877905120462677
"{'eta': 0.05, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1046,0.7879995414385137,0.014911475493476668,0.018923203262600104
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",275,0.7948420781993764,0.016658938941439494,0.02095880351374755
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",196,0.7956299076408381,0.01553380338322529,0.01952390581858008
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",520,0.7924158084943046,0.01558758434154525,0.01967096589246968
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",387,0.7935608033183398,0.013287063218804913,0.016743598175771743
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",318,0.7944294075549473,0.01635397522748425,0.020585813002337926
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",528,0.7923853515253141,0.014490389608924325,0.01828704882167601
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",568,0.7920834075141309,0.014480761822937649,0.01828186487125639
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",560,0.7921414705269011,0.014443818888119868,0.01823388804339762
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",999,0.7886290412885072,0.015303314330221607,0.019404959149384327
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",22,0.7988788954785729,0.01662700865702089,0.02081292765539937
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",9,0.7998758396123491,0.015456077915293234,0.019323096348033027
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",219,0.7954919245892498,0.015237366950555373,0.019154646929223258
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",117,0.7968638374526403,0.013760729915250196,0.0172686088494611
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",97,0.7971563650016268,0.015819685790914487,0.01984514768427171
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",347,0.7941295214390897,0.014631040540286088,0.0184239977803272
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",527,0.7923879635584355,0.015624421125952777,0.019718145459690008
"{'eta': 0.05, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",323,0.7943581765896021,0.014217638495141481,0.017898271729488213
